DATE,52WK HIGH,52WK LOW,SECTOR,COMPANY, ISIN  CODE, STATUS,BID,ASK,HIGH,LOW,PREVIOUS PRICE,VOLUME,TOTAL NO OF SHARES ISSUED,MRT CAP ,VWAP,10 % up, 10% down 
2/21/2024,1500,"1,500.00",INVESTMENT, Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00", -   ,"102,272","153,408,000",1500,1650,"1,350.00"
2/21/2024,5.6,1.91,INVESTMENT, Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,3.15,3.45,3.45,3.45,3.45,100,"40,000,000","138,000,000",3.45,3.8,3.11
2/21/2024,1.35,0.41,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.45,0.51,0.52,0.47,0.5,"3,400","1,128,028,321","564,014,161",0.5,0.55,0.45
2/21/2024,7.2,5.5,INVESTMENT SERVICES, Nairobi Securities Exchange Plc Ord 4.00 ,KE3000009674,,6,6.2,6.5,5.98,6.06,"2,100","259,500,791","1,629,664,967",6.28,6.91,5.65
2/21/2024,92.25,65,MANUFACTURING & ALLIED, B.O.C Kenya Plc Ord 5.00,KE0000000042,,75,82,,,75, -   ,"19,525,446","1,464,408,450",75,82.5,67.5
2/21/2024,495,400,MANUFACTURING & ALLIED, British American Tobacco Kenya Plc Ord 10.00 ,KE0000000075,cd,410,413.5,410,405,411,500,"100,000,000","40,800,000,000",408,448.8,367.2
2/21/2024,17.95,11,MANUFACTURING & ALLIED, Carbacid Investments Plc Ord 1.00,KE0000000117,,15.2,16,15.5,15.5,15.25,400,"254,851,985","3,950,205,768",15.5,17.05,13.95
2/21/2024,190,100,MANUFACTURING & ALLIED, East African Breweries Plc Ord 2.00,KE0000000216,xd,108,109,114.5,109,110,"9,400","790,774,356","86,985,179,160",110,121,99
2/21/2024,1.54,0.9,MANUFACTURING & ALLIED, Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,1.04,1.14,1.14,1.11,1.14,"1,300","178,053,486","202,980,974",1.14,1.25,1.03
2/21/2024,19.5,10.4,MANUFACTURING & ALLIED, Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,17.6,,,,19.5, -   ,"12,868,124","250,928,418",19.5,21.45,17.55
2/21/2024,0.27,0.27,MANUFACTURING & ALLIED, Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,S,,,,,0.27, -   ,"1,530,000,000","413,100,000",0.27,0.3,0.24
2/21/2024,31,14,MANUFACTURING & ALLIED, Unga Group Ltd Ord 5.00,KE0000000497,,15.45,,,,15.45, -   ,"75,708,873","1,169,702,088",15.45,17,13.91
2/21/2024,24.95,11.5,TELECOMMUNICATION , Safaricom Plc Ord 0.05,KE1000001402,,13.4,13.45,13.9,13,13.5,"4,540,900","40,065,428,000","536,876,735,200",13.4,14.74,12.06
2/21/2024,20,20,REAL ESTATE INVESTMENT TRUST,LAPTRUST IMARA I-REIT Ord.20.00,KE9100008870,,,,,,20, -   ,"346,231,413","6,924,628,260",20,22,18
2/21/2024,3065,1880,EXCHANGE TRADED FUNDS,ABSA New Gold ETF,ZAE000060067,,2600,,2850i,2850i,2850, -   ,"400,000","1,140,000,000","2,850.00", -   , -   
2/22/2024,14.5,10,AGRICULTURAL, Eaagads Ltd Ord 1.25 AIMS,KE0000000208,,13,14,13,13,14,500,"32,157,000","418,041,000",13,14.3,11.7
2/22/2024,430,240,AGRICULTURAL, Kakuzi Plc Ord.5.00 ,KE0000000281,,365.5,400,,,367.5, -   ,"19,599,999","7,202,999,633",367.5,404.25,330.75
2/22/2024,249,81,AGRICULTURAL, Kapchorua Tea Kenya Plc Ord Ord 5.00AIMS,KE4000001760,,,232,232,232,225,200,"7,824,000","1,815,168,000",232,255.2,208.8
2/22/2024,430,320,AGRICULTURAL, The Limuru Tea Co. Plc Ord 10.00AIMS,KE0000000356,,370,,,,380, -   ,"2,400,000","912,000,000",380,418,342
2/22/2024,32.6,18,AGRICULTURAL, Sasini Plc Ord 1.00,KE0000000430,cd,20,21.45,21.45,20,21.4,700,"228,055,500","4,720,748,850",20.7,22.77,18.63
2/22/2024,275,120,AGRICULTURAL, Williamson Tea Kenya Plc Ord 5.00AIMS,KE0000000505,,215,,225,225,210,200,"17,512,640","3,940,344,000",225,247.5,202.5
2/22/2024,49,21.3,AUTOMOBILES & ACCESSORIES, Car & General (K) Ltd Ord 5.00,KE0000000109,,,26,26,26,26,100,"80,206,616","2,085,372,016",26,28.6,23.4
2/22/2024,13,10,BANKING, ABSA Bank Kenya Plc Ord 0.50,KE0000000067,,12.1,12.2,12.55,12.1,12.45,"665,100","5,431,536,000","66,264,739,200",12.2,13.42,10.98
2/22/2024,37,26.5,BANKING, BK Group Plc Ord 0.80,KE5000008986,,33.3,37,37,34,35,"1,400","896,759,222","31,790,114,420",35.45,39,31.91
2/22/2024,55.5,43.05,BANKING, Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,46,48.75,49,47,45.1,500,"279,602,220","13,364,986,116",47.8,52.58,43.02
2/22/2024,49,33.7,BANKING, Equity Group Holdings Plc Ord 0.50,KE0000000554,,41.5,42,41.5,38.85,38.8,"1,498,600","3,773,674,802","154,154,615,662",40.85,44.94,36.77
2/22/2024,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,3.73,4.1,4,3.72,3.97,"3,400","384,614,168","1,534,610,530",3.99,4.39,3.59
2/22/2024,21.5,15.8,BANKING, I&M Group Plc Ord 1.00 ,KE0000000125,,17.5,18.95,18.5,17.5,17.5,"225,700","1,653,621,476","28,938,375,830",17.5,19.25,15.75
2/22/2024,39.5,15,BANKING, KCB Group Plc Ord 1.00,KE0000000315,,20.45,20.5,20.5,19.95,20.05,"1,569,400","3,213,462,815","64,751,275,722",20.15,22.17,18.14
2/22/2024,42,28.5,BANKING, NCBA Group Plc Ord 5.00,KE0000000406,,37.3,37.5,37.5,37.2,37.3,"46,400","1,647,519,532","61,699,606,473",37.45,41.2,33.71
2/22/2024,132,90,BANKING, Stanbic Holdings Plc ord.5.00,KE0000000091,,112,115,115,115,115,"8,500","395,321,638","45,461,988,370",115,126.5,103.5
2/22/2024,172.5,134,BANKING, Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,,163.5,164,164,163.5,164,"9,200","377,861,629","61,969,307,156",164,180.4,147.6
2/22/2024,14,10.1,BANKING, The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,12.8,12.9,13,12.4,12.35,"63,600","5,867,174,695","75,393,194,831",12.85,14.14,11.57
2/22/2024,0.45,0.45,COMMERCIAL AND SERVICES,Deacons (East Africa) Plc Ord 2.50AIMS,KE5000005438,S,,,,,0.45, -   ,"123,558,228","55,601,203",0.45,0.5,0.41
2/22/2024,1.88,0.59,COMMERCIAL AND SERVICES, Eveready East Africa Ltd Ord.1.00,KE0000000588,,1.2,1.4,1.4,1.2,1.33,600,"210,000,000","279,300,000",1.33,1.46,1.2
2/22/2024,5.4,2.7,COMMERCIAL AND SERVICES, Express Kenya Plc Ord 5.00AIMS,KE0000000224,,3.22,3.49,,,3.2, -   ,"47,711,481","152,676,739",3.2,3.52,2.88
2/22/2024,4.66,4.66,COMMERCIAL AND SERVICES, Homeboyz Entertainment Plc 0.50GEMS,KE7000001433,,,,,,4.66, -   ,"63,200,000","294,512,000",4.66,5.13,4.19
2/22/2024,3.83,3.83,COMMERCIAL AND SERVICES, Kenya Airways Ltd Ord 1.00,KE0000000307,S,,,,,3.83, -   ,"5,681,738,063","21,761,056,781",3.83,4.21,3.45
2/22/2024,3.27,2,COMMERCIAL AND SERVICES, Longhorn Publishers Plc Ord 1.00AIMS,KE2000002275,,2.21,2.42,,,2.2, -   ,"272,440,473","599,369,041",2.2,2.42,1.98
2/22/2024,5,2.07,COMMERCIAL AND SERVICES, Nairobi Business Ventures Plc Ord. 0.50GEMS,KE5000000090,,2.3,2.4,2.35,2.3,2.3,"47,400","1,353,711,934","3,113,537,448",2.3,2.53,2.07
2/22/2024,22.4,14,COMMERCIAL AND SERVICES, Nation Media Group Plc Ord. 2.50,KE0000000380,,20.3,20.95,,,20.35, -   ,"190,295,163","3,872,506,567",20.35,22.39,18.32
2/22/2024,2.9,1.8,COMMERCIAL AND SERVICES, Sameer Africa Plc Ord 5.00,KE0000000232,,2.1,2.2,,,2.2, -   ,"278,342,393","612,353,265",2.2,2.42,1.98
2/22/2024,10.8,5.96,COMMERCIAL AND SERVICES, Standard Group Plc Ord 5.00,KE0000000455,,6.84,7.52,,,6.84, -   ,"81,731,808","559,045,567",6.84,7.52,6.16
2/22/2024,16.45,10.85,COMMERCIAL AND SERVICES, TPS Eastern Africa  Ltd Ord 1.00  ,KE0000000539,,14.1,15,,,15, -   ,"182,174,108","2,732,611,620",15,16.5,13.5
2/22/2024,0.28,0.16,COMMERCIAL AND SERVICES, Uchumi Supermarket Plc Ord 5.00,KE0000000489,,0.18,0.19,0.2,0.19,0.19,"29,200","364,959,616","69,342,327",0.19,0.21,0.17
2/22/2024,3.2,1.86,COMMERCIAL AND SERVICES, WPP Scangroup Plc Ord 1.00,KE0000000562,,2.12,2.2,2.22,2.2,2.2,900,"432,155,985","950,743,167",2.2,2.42,1.98
2/22/2024,5.55,5.55,CONSTRUCTION & ALLIED, ARM Cement Plc Ord 1.00,KE0000000034,S,,,,,5.55, -   ,"959,940,200","5,327,668,110",5.55,6.11,5
2/22/2024,43,21.3,CONSTRUCTION & ALLIED, Bamburi Cement Plc Ord 5.00,KE0000000059,,39.55,40.5,40.5,39.55,39.75,"1,500","362,959,275","14,463,927,109",39.85,43.84,35.87
2/22/2024,46,35,CONSTRUCTION & ALLIED, Crown Paints Kenya Plc Ord 5.00,KE0000000141,,36,39,40,40,39,100,"142,362,000","5,694,480,000",40,44,36
2/22/2024,1.1,0.72,CONSTRUCTION & ALLIED, E.A.Cables Ltd Ord 0.50,KE0000000174,,0.89,0.94,0.96,0.89,0.96,800,"253,125,000","230,343,750",0.91,1,0.82
2/22/2024,9.5,5.38,CONSTRUCTION & ALLIED, E.A.Portland Cement Co. Ltd Ord 5.00,KE0000000190,,,9,9,9,9.4,100,"90,000,000","810,000,000",9,9.9,8.1
2/22/2024,3.5,1.94,ENERGY & PETROLEUM, KenGen Co. Plc Ord. 2.50,KE0000000547,,1.99,2,2,1.99,2,"1,365,200","6,594,522,339","13,189,044,678",2,2.2,1.8
2/22/2024,1.75,1.3,ENERGY & PETROLEUM, Kenya Power & Lighting  Co Plc Ord 2.50,KE0000000349,,1.6,1.66,1.68,1.6,1.72,"120,600","1,951,467,045","3,122,347,272",1.6,1.76,1.44
2/22/2024,4.2,4,ENERGY & PETROLEUM, Kenya Power & Lighting Plc 4% Pref 20.00,KE4000001877,,4,,,,4, -   ,,,4,,
2/22/2024,6,6,ENERGY & PETROLEUM, Kenya Power & Lighting Plc 7% Pref 20.00,KE4000002982,,,,,,6, -   ,,,6,,
2/22/2024,26,14.55,ENERGY & PETROLEUM, TotalEnergies Marketing Kenya Plc Ord 5.00,KE0000000463,,16.6,17.95,16.6,16.6,17.65,100,"175,065,000","2,906,079,000",16.6,18.26,14.94
2/22/2024,18,6.3,ENERGY & PETROLEUM, Umeme Ltd Ord 0.50,UG0000001145,xd,14.2,14.4,14.5,14.4,14.3,"22,100","1,623,878,005","23,546,231,073",14.5,15.95,13.05
2/22/2024,5.86,4.01,INSURANCE, Britam Holdings Plc Ord 0.10,KE2000002192,,4.7,4.99,5,4.66,4.96,"3,700","2,523,486,816","11,936,092,640",4.73,5.2,4.26
2/22/2024,2.53,1.6,INSURANCE, CIC Insurance Group Ltd Ord.1.00,KE2000002317,,1.99,2.09,2.09,1.99,2.02,"125,100","2,615,538,528","5,231,077,056",2,2.2,1.8
2/22/2024,208,142,INSURANCE, Jubilee Holdings Ltd Ord 5.00,KE0000000273,,178,185,,,180, -   ,"72,472,950","13,045,131,000",180,198,162
2/22/2024,2.08,1.5,INSURANCE, Kenya Re Insurance Corporation Ltd Ord 2.50,KE0000000604,,1.96,1.98,1.98,1.86,1.93,"10,600","2,799,796,272","5,487,600,693",1.96,2.16,1.76
2/22/2024,5.68,3.3,INSURANCE, Liberty Kenya Holdings Ltd Ord. 1.00,KE2000002168,,5.02,6,5.2,5.2,5.54,"76,500","535,707,499","2,785,678,995",5.2,5.72,4.68
2/22/2024,9.7,6,INSURANCE, Sanlam Kenya Plc Ord 5.00,KE0000000414,,6.06,6.5,6.5,6.5,6.5,200,"144,000,000","936,000,000",6.5,7.15,5.85
2/22/2024,10,7.6,INVESTMENT, Centum Investment Co Plc Ord 0.50 ,KE0000000265,,8.7,8.84,8.84,8.7,8.8,"26,400","665,441,714","5,869,195,917",8.82,9.7,7.94
2/22/2024,0.39,0.27,INVESTMENT, Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,0.32,0.33,0.34,0.33,0.34,"9,600","405,255,320","133,734,256",0.33,0.36,0.3
2/22/2024,1500,"1,500.00",INVESTMENT, Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00", -   ,"102,272","153,408,000",1500,1650,"1,350.00"
2/22/2024,5.6,1.91,INVESTMENT, Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,,3.45,3.45,3.45,3.45,500,"40,000,000","138,000,000",3.45,3.8,3.11
2/22/2024,1.35,0.41,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,,0.51,0.52,0.5,0.5,"2,400","1,128,028,321","575,294,444",0.51,0.56,0.46
2/22/2024,7.2,5.5,INVESTMENT SERVICES, Nairobi Securities Exchange Plc Ord 4.00 ,KE3000009674,,6.06,6.1,6.1,5.8,6.28,"12,300","259,500,791","1,557,004,746",6,6.6,5.4
2/22/2024,92.25,65,MANUFACTURING & ALLIED, B.O.C Kenya Plc Ord 5.00,KE0000000042,,75,82,,,75, -   ,"19,525,446","1,464,408,450",75,82.5,67.5
2/22/2024,495,400,MANUFACTURING & ALLIED, British American Tobacco Kenya Plc Ord 10.00 ,KE0000000075,cd,402.25,414.75,415,400,408,"2,400","100,000,000","40,450,000,000",404.5,444.95,364.05
2/22/2024,17.95,11,MANUFACTURING & ALLIED, Carbacid Investments Plc Ord 1.00,KE0000000117,,15.5,16,16,15.5,15.5,400,"254,851,985","4,052,146,562",15.9,17.49,14.31
2/22/2024,190,100,MANUFACTURING & ALLIED, East African Breweries Plc Ord 2.00,KE0000000216,xd,108,110,110,100,110,"6,400","790,774,356","84,415,162,503",106.75,117.43,96.08
2/22/2024,1.54,0.9,MANUFACTURING & ALLIED, Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,1.1,1.14,1.14,1.14,1.14,800,"178,053,486","202,980,974",1.14,1.25,1.03
2/22/2024,19.5,10.4,MANUFACTURING & ALLIED, Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,17.6,,,,19.5, -   ,"12,868,124","250,928,418",19.5,21.45,17.55
2/22/2024,0.27,0.27,MANUFACTURING & ALLIED, Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,S,,,,,0.27, -   ,"1,530,000,000","413,100,000",0.27,0.3,0.24
2/22/2024,31,14,MANUFACTURING & ALLIED, Unga Group Ltd Ord 5.00,KE0000000497,,15.45,,,,15.45, -   ,"75,708,873","1,169,702,088",15.45,17,13.91
2/22/2024,24.95,11.5,TELECOMMUNICATION , Safaricom Plc Ord 0.05,KE1000001402,,13.45,13.5,13.5,13.3,13.4,"19,041,800","40,065,428,000","536,876,735,200",13.4,14.74,12.06
2/22/2024,20,20,REAL ESTATE INVESTMENT TRUST,LAPTRUST IMARA I-REIT Ord.20.00,KE9100008870,,,,,,20, -   ,"346,231,413","6,924,628,260",20,22,18
2/22/2024,3065,1880,EXCHANGE TRADED FUNDS,ABSA New Gold ETF,ZAE000060067,,2600,,2840i,2840i,2850, -   ,"400,000","1,140,000,000","2,850.00", -   , -   
2/23/2024,14.5,10,AGRICULTURAL, Eaagads Ltd Ord 1.25 AIMS,KE0000000208,,13,14.3,13.2,13.2,13,"2,000","32,157,000","424,472,400",13.2,14.52,11.88
2/23/2024,430,240,AGRICULTURAL, Kakuzi Plc Ord.5.00 ,KE0000000281,,365,400,,,367.5, -   ,"19,599,999","7,202,999,633",367.5,404.25,330.75
2/23/2024,249,81,AGRICULTURAL, Kapchorua Tea Kenya Plc Ord Ord 5.00AIMS,KE4000001760,,209.25,232,232,232,232,600,"7,824,000","1,815,168,000",232,255.2,208.8
2/23/2024,430,320,AGRICULTURAL, The Limuru Tea Co. Plc Ord 10.00AIMS,KE0000000356,,370,,,,380, -   ,"2,400,000","912,000,000",380,418,342
2/23/2024,32.6,18,AGRICULTURAL, Sasini Plc Ord 1.00,KE0000000430,xd,20,21.75,20,20,20.7,"1,000","228,055,500","4,561,110,000",20,22,18
2/23/2024,275,120,AGRICULTURAL, Williamson Tea Kenya Plc Ord 5.00AIMS,KE0000000505,,220,234.75,,,225, -   ,"17,512,640","3,940,344,000",225,247.5,202.5
2/23/2024,49,21.3,AUTOMOBILES & ACCESSORIES, Car & General (K) Ltd Ord 5.00,KE0000000109,,,28.6,,,26, -   ,"80,206,616","2,085,372,016",26,28.6,23.4
2/23/2024,13,10,BANKING, ABSA Bank Kenya Plc Ord 0.50,KE0000000067,,12.2,12.7,12.7,12.2,12.2,"154,300","5,431,536,000","66,536,316,000",12.25,13.48,11.03
2/23/2024,37,26.5,BANKING, BK Group Plc Ord 0.80,KE5000008986,,31.95,36.9,33,32,35.45,"52,200","896,759,222","28,830,808,987",32.15,35.37,28.94
2/23/2024,55.5,43.05,BANKING, Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,45.55,47,47,45.5,47.8,"41,900","279,602,220","12,721,901,010",45.5,50.05,40.95
2/23/2024,49,33.7,BANKING, Equity Group Holdings Plc Ord 0.50,KE0000000554,,40.85,41,42,40.5,40.85,"11,021,400","3,773,674,802","154,720,666,882",41,45.1,36.9
2/23/2024,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,3.85,4.35,4.2,3.74,3.99,"26,900","384,614,168","1,592,302,656",4.14,4.55,3.73
2/23/2024,21.5,15.8,BANKING, I&M Group Plc Ord 1.00 ,KE0000000125,,18.7,18.9,18.9,18.3,17.5,"2,900","1,653,621,476","31,170,764,823",18.85,20.74,16.97
2/23/2024,39.5,15,BANKING, KCB Group Plc Ord 1.00,KE0000000315,,20.4,20.5,20.5,20.4,20.15,"1,517,900","3,213,462,815","65,875,987,708",20.5,22.55,18.45
2/23/2024,42,28.5,BANKING, NCBA Group Plc Ord 5.00,KE0000000406,,37.75,38.5,38.5,37.3,37.45,"20,600","1,647,519,532","61,946,734,403",37.6,41.36,33.84
2/23/2024,132,90,BANKING, Stanbic Holdings Plc ord.5.00,KE0000000091,,110,110.25,115,110.25,115,"18,000","395,321,638","45,363,157,961",114.75,126.23,103.28
2/23/2024,172.5,134,BANKING, Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,,163.5,164,164,163.5,164,"20,300","377,861,629","61,969,307,156",164,180.4,147.6
2/23/2024,14,10.1,BANKING, The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,12.3,12.5,13,12.3,12.85,"328,300","5,867,174,695","75,686,553,566",12.9,14.19,11.61
2/23/2024,0.45,0.45,COMMERCIAL AND SERVICES,Deacons (East Africa) Plc Ord 2.50AIMS,KE5000005438,S,,,,,0.45, -   ,"123,558,228","55,601,203",0.45,0.5,0.41
2/23/2024,1.88,0.59,COMMERCIAL AND SERVICES, Eveready East Africa Ltd Ord.1.00,KE0000000588,,,1.4,1.4,1.2,1.33,"4,800","210,000,000","289,800,000",1.38,1.52,1.24
2/23/2024,5.4,2.7,COMMERCIAL AND SERVICES, Express Kenya Plc Ord 5.00AIMS,KE0000000224,,3.2,3.49,,,3.2, -   ,"47,711,481","152,676,739",3.2,3.52,2.88
2/23/2024,4.66,4.66,COMMERCIAL AND SERVICES, Homeboyz Entertainment Plc 0.50GEMS,KE7000001433,,,,,,4.66, -   ,"63,200,000","294,512,000",4.66,5.13,4.19
2/23/2024,3.83,3.83,COMMERCIAL AND SERVICES, Kenya Airways Ltd Ord 1.00,KE0000000307,S,,,,,3.83, -   ,"5,681,738,063","21,761,056,781",3.83,4.21,3.45
2/23/2024,3.27,2,COMMERCIAL AND SERVICES, Longhorn Publishers Plc Ord 1.00AIMS,KE2000002275,,2.2,2.4,2.2,2.2,2.2,"37,200","272,440,473","599,369,041",2.2,2.42,1.98
2/23/2024,5,2.07,COMMERCIAL AND SERVICES, Nairobi Business Ventures Plc Ord. 0.50GEMS,KE5000000090,,2.21,2.39,2.39,2.3,2.3,"2,400","1,353,711,934","3,140,611,687",2.32,2.55,2.09
2/23/2024,22.4,14,COMMERCIAL AND SERVICES, Nation Media Group Plc Ord. 2.50,KE0000000380,,20,20.95,20,20,20.35,"2,200","190,295,163","3,805,903,260",20,22,18
2/23/2024,2.9,1.8,COMMERCIAL AND SERVICES, Sameer Africa Plc Ord 5.00,KE0000000232,,2.1,2.24,2.15,2.15,2.2,100,"278,342,393","598,436,145",2.15,2.37,1.94
2/23/2024,10.8,5.96,COMMERCIAL AND SERVICES, Standard Group Plc Ord 5.00,KE0000000455,,6.84,,,,6.84, -   ,"81,731,808","559,045,567",6.84,7.52,6.16
2/23/2024,16.45,10.85,COMMERCIAL AND SERVICES, TPS Eastern Africa  Ltd Ord 1.00  ,KE0000000539,,14.6,15,15,14.35,15,"5,300","182,174,108","2,714,394,209",14.9,16.39,13.41
2/23/2024,0.28,0.16,COMMERCIAL AND SERVICES, Uchumi Supermarket Plc Ord 5.00,KE0000000489,,0.18,0.19,0.19,0.18,0.19,"13,000","364,959,616","69,342,327",0.19,0.21,0.17
2/23/2024,3.2,1.86,COMMERCIAL AND SERVICES, WPP Scangroup Plc Ord 1.00,KE0000000562,,2.12,2.39,2.2,2.12,2.2,"22,000","432,155,985","950,743,167",2.2,2.42,1.98
2/23/2024,5.55,5.55,CONSTRUCTION & ALLIED, ARM Cement Plc Ord 1.00,KE0000000034,S,,,,,5.55, -   ,"959,940,200","5,327,668,110",5.55,6.11,5
2/23/2024,43,21.3,CONSTRUCTION & ALLIED, Bamburi Cement Plc Ord 5.00,KE0000000059,,40,40.05,40.1,40,39.85,"3,900","362,959,275","14,536,518,964",40.05,44.06,36.05
2/23/2024,46,35,CONSTRUCTION & ALLIED, Crown Paints Kenya Plc Ord 5.00,KE0000000141,,36.5,40,36.5,36.5,40,300,"142,362,000","5,196,213,000",36.5,40.15,32.85
2/23/2024,1.1,0.72,CONSTRUCTION & ALLIED, E.A.Cables Ltd Ord 0.50,KE0000000174,,0.95,0.98,1,0.9,0.91,"9,800","253,125,000","243,000,000",0.96,1.06,0.86
2/23/2024,9.5,5.38,CONSTRUCTION & ALLIED, E.A.Portland Cement Co. Ltd Ord 5.00,KE0000000190,,,9,,,9, -   ,"90,000,000","810,000,000",9,9.9,8.1
2/23/2024,3.5,1.94,ENERGY & PETROLEUM, KenGen Co. Plc Ord. 2.50,KE0000000547,,1.99,2,2,1.99,2,"772,400","6,594,522,339","13,189,044,678",2,2.2,1.8
2/23/2024,1.75,1.3,ENERGY & PETROLEUM, Kenya Power & Lighting  Co Plc Ord 2.50,KE0000000349,,1.6,1.66,1.67,1.6,1.6,"336,800","1,951,467,045","3,141,861,942",1.61,1.77,1.45
2/23/2024,4.2,4,ENERGY & PETROLEUM, Kenya Power & Lighting Plc 4% Pref 20.00,KE4000001877,,4,,,,4, -   ,,,4,,
2/23/2024,6,6,ENERGY & PETROLEUM, Kenya Power & Lighting Plc 7% Pref 20.00,KE4000002982,,,,,,6, -   ,,,6,,
2/23/2024,26,14.55,ENERGY & PETROLEUM, TotalEnergies Marketing Kenya Plc Ord 5.00,KE0000000463,,17.8,18,17.8,16.75,16.6,"1,700","175,065,000","3,054,884,250",17.45,19.2,15.71
2/23/2024,18,6.3,ENERGY & PETROLEUM, Umeme Ltd Ord 0.50,UG0000001145,xd,14.4,14.5,14.5,14.5,14.5,"3,200","1,623,878,005","23,546,231,073",14.5,15.95,13.05
2/23/2024,5.86,4.01,INSURANCE, Britam Holdings Plc Ord 0.10,KE2000002192,,4.7,4.8,4.99,4.64,4.73,"15,400","2,523,486,816","11,936,092,640",4.73,5.2,4.26
2/23/2024,2.53,1.6,INSURANCE, CIC Insurance Group Ltd Ord.1.00,KE2000002317,,2,2.09,2.09,2,2,"8,300","2,615,538,528","5,414,164,753",2.07,2.28,1.86
2/23/2024,208,142,INSURANCE, Jubilee Holdings Ltd Ord 5.00,KE0000000273,,180,185,,,180, -   ,"72,472,950","13,045,131,000",180,198,162
2/23/2024,2.08,1.5,INSURANCE, Kenya Re Insurance Corporation Ltd Ord 2.50,KE0000000604,,1.87,1.98,1.98,1.9,1.96,"82,900","2,799,796,272","5,487,600,693",1.96,2.16,1.76
2/23/2024,5.72,3.3,INSURANCE, Liberty Kenya Holdings Ltd Ord. 1.00,KE2000002168,,5.1,,5.72,5.02,5.2,"306,400","535,707,499","2,946,391,245",5.5,6.05,4.95
2/23/2024,9.7,6,INSURANCE, Sanlam Kenya Plc Ord 5.00,KE0000000414,,6.1,6.94,6.96,6.96,6.5,100,"144,000,000","1,002,240,000",6.96,7.66,6.26
2/23/2024,10,7.6,INVESTMENT, Centum Investment Co Plc Ord 0.50 ,KE0000000265,,8.84,8.86,8.84,8.5,8.82,"25,100","665,441,714","5,869,195,917",8.82,9.7,7.94
2/23/2024,0.39,0.27,INVESTMENT, Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,0.3,0.33,0.33,0.3,0.33,"26,600","405,255,320","133,734,256",0.33,0.36,0.3
2/23/2024,1500,"1,500.00",INVESTMENT, Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00", -   ,"102,272","153,408,000",1500,1650,"1,350.00"
2/23/2024,5.6,1.91,INVESTMENT, Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,,3.45,,,3.45, -   ,"40,000,000","138,000,000",3.45,3.8,3.11
2/23/2024,1.35,0.41,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.49,0.52,0.52,0.46,0.51,"13,700","1,128,028,321","564,014,161",0.5,0.55,0.45
2/23/2024,7.2,5.5,INVESTMENT SERVICES, Nairobi Securities Exchange Plc Ord 4.00 ,KE3000009674,,6,6.1,6.12,6.1,6,"4,900","259,500,791","1,588,144,841",6.12,6.73,5.51
2/23/2024,92.25,65,MANUFACTURING & ALLIED, B.O.C Kenya Plc Ord 5.00,KE0000000042,,,80,,,75, -   ,"19,525,446","1,464,408,450",75,82.5,67.5
2/23/2024,495,400,MANUFACTURING & ALLIED, British American Tobacco Kenya Plc Ord 10.00 ,KE0000000075,cd,410,415,415,414.75,404.5,300,"100,000,000","41,475,000,000",414.75,456.23,373.28
2/23/2024,17.95,11,MANUFACTURING & ALLIED, Carbacid Investments Plc Ord 1.00,KE0000000117,,15.55,16,16,15.5,15.9,"2,400","254,851,985","4,064,889,161",15.95,17.55,14.36
2/23/2024,190,100,MANUFACTURING & ALLIED, East African Breweries Plc Ord 2.00,KE0000000216,xd,107,110,110,106.5,106.75,"88,900","790,774,356","84,810,549,681",107.25,117.98,96.53
2/23/2024,1.54,0.9,MANUFACTURING & ALLIED, Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,1.1,1.15,1.14,1.03,1.14,"4,100","178,053,486","202,980,974",1.14,1.25,1.03
2/23/2024,19.5,10.4,MANUFACTURING & ALLIED, Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,19.5,,,,19.5, -   ,"12,868,124","250,928,418",19.5,21.45,17.55
